Table 1
salao_id;atendimento;Item;tipo;tipo
23643;11390756;hot dog simples - ifood - ;salao_produtos;631664
23643;11390756;adicional bacon - ;salao_produtos;638327
23643;11390756;adicional linguiça ao molho - ;salao_produtos;638329
23643;11390756;adicional costela desfiada - ;salao_produtos;631584
23643;11390756;adicional catupiry - ;salao_produtos;631580
23643;11390756;hot dog tradicional - ifood - ;salao_produtos;631668
23643;11390756;refrigerante coca-cola - ;salao_produtos;278838
23643;11390766;hot dog tradicional - ifood - ;salao_produtos;631668
23643;11390766;adicional salsicha tradicional - ;salao_produtos;631595
23643;11390766;adicional cream cheese - ;salao_produtos;631586
23643;11390766;hot dog simples - ifood - ;salao_produtos;631664
23643;11390766;refrigerante coca-cola - ;salao_produtos;278838
23643;11390766;taxa entrega hot dog - ;salao_produtos;631720
23643;11390852;hot dog tradicional - ;salao_produtos;393164
23643;11390852;adicional salsicha tradicional - ;salao_produtos;631595
23643;11390852;refrigerante itubaina - ;salao_produtos;278847
23643;11390852;hot dog simples - ;salao_produtos;393163
23643;11390852;adicional cream cheese - ;salao_produtos;631586
23643;11390852;adicional carne louca - ;salao_produtos;631581
23643;11390852;refrigerante coca-cola - ;salao_produtos;278838
23643;11390852;hot dog simples - frankfurt - ;salao_produtos;631600
23643;11390924;hot dog tradicional - ifood - ;salao_produtos;631668
23643;11390924;adicional bacon - ;salao_produtos;638327
23643;11390924;taxa entrega hot dog - ;salao_produtos;631720
23643;11390929;hot dog tradicional - ifood - ;salao_produtos;631668
23643;11390929;adicional costela desfiada - ;salao_produtos;631584
23643;11390933;hot dog tradicional - ifood - ;salao_produtos;631668
23643;11390933;hot dog simples - ifood - ;salao_produtos;631664
23643;11390933;suco de laranja 300ml - ;salao_produtos;401573
23643;11390949;hot dog tradicional - ifood - ;salao_produtos;631668
23643;11390949;adicional cream cheese - ;salao_produtos;631586
23695;11350693;3 - combo corte e barba;salao_servicos;266108
23695;11351051;3 - combo corte e barba;salao_servicos;266108
23695;11354579;1 - corte adulto;salao_servicos;266096
23695;11362893;1 - corte adulto;salao_servicos;266096
23695;11372494;3 - combo corte e barba;salao_servicos;266108
23695;11377023;3 - combo corte e barba;salao_servicos;266108
23695;11379320;1 - corte adulto;salao_servicos;266096
23695;11380251;1 - corte adulto;salao_servicos;266096
23756;11347968;corte masculino;salao_servicos;267773
23756;11348075;corte infantil;salao_servicos;267952
23756;11348165;corte masculino;salao_servicos;267773
23756;11349141;combo cabelo + barba;salao_servicos;267964
23756;11354127;corte infantil;salao_servicos;267952
23756;11354147;corte infantil;salao_servicos;267952
23756;11354164;combo cabelo + barba;salao_servicos;267964
23756;11354164;chopp  - ;salao_produtos;300216
23756;11354164;chopp  - ;salao_produtos;300216
23756;11354164;coca cola mini - ;salao_produtos;278987
23756;11355035;combo cabelo + barba;salao_servicos;267964
23756;11355035;relaxamento capilar;salao_servicos;267960
23756;11355691;combo cabelo + barba;salao_servicos;267964
23756;11356435;corte masculino;salao_servicos;267773
23756;11356641;corte masculino;salao_servicos;267773
23756;11357315;lucky strike double click - ;salao_produtos;297176
23756;11357694;combo cabelo + barba;salao_servicos;267964
23756;11361923;combo cabelo + barba;salao_servicos;267964
23756;11361923;hidratação;salao_servicos;431302
23756;11361923;sobrancelha;salao_servicos;267962
23756;11361923;depilação nariz e orellha;salao_servicos;402607
23756;11361923;limpeza de pele;salao_servicos;432182
23756;11361923;corte infantil;salao_servicos;267952
23756;11361923;manicure;salao_servicos;350819
23756;11361923;dia do noivo;salao_servicos;324327
23756;11361923;chopp  - ;salao_produtos;300216
23756;11361923;fandangos queijo - ;salao_produtos;510181
23756;11361923;chopp  - ;salao_produtos;300216
23756;11361923;guaraná antartica - ;salao_produtos;278984
23756;11362047;hidratação;salao_servicos;431302
23756;11362047;combo cabelo + barba;salao_servicos;267964
23756;11362047;limpeza de pele;salao_servicos;432182
23756;11362047;dia do noivo;salao_servicos;324327
23756;11362047;chopp  - ;salao_produtos;300216
23756;11362047;chopp  - ;salao_produtos;300216
23756;11362257;sobrancelha;salao_servicos;267962
23756;11362257;combo cabelo + barba;salao_servicos;267964
23756;11362257;hidratação;salao_servicos;431302
23756;11362257;limpeza de pele;salao_servicos;432182
23756;11362257;dia do noivo;salao_servicos;324327
23756;11362257;coloração/ tonalização;salao_servicos;281016
23756;11362556;corte masculino;salao_servicos;267773
23756;11363367;vale 100% barba;salao_servicos;327706
23756;11364483;kent red box - ;salao_produtos;297150
23756;11374827;corte masculino;salao_servicos;267773
23756;11375608;corte masculino;salao_servicos;267773
23756;11375608;água bona font - ;salao_produtos;278954
23756;11375786;combo cabelo + barba;salao_servicos;267964
23756;11375786;corte infantil;salao_servicos;267952
23756;11376246;combo cabelo + barba;salao_servicos;267964
23756;11376246;corte infantil;salao_servicos;267952
23756;11376246;corte infantil;salao_servicos;267952
23756;11376246;corte infantil;salao_servicos;267952
23756;11378921;corte masculino;salao_servicos;267773
23756;11378921;chopp  - ;salao_produtos;300216
23756;11380605;barba desenhada;salao_servicos;267938
23756;11380605;chopp  - ;salao_produtos;300216
23756;11380605;blend original 30 ml - ;salao_produtos;395818
23756;11380967;corte masculino;salao_servicos;267773
23756;11384486;kent red maço - ;salao_produtos;297148
23756;11358808;combo cabelo + barba;salao_servicos;267964
23756;11358808;sobrancelha;salao_servicos;267962
23756;11363832;combo cabelo + barba;salao_servicos;267964
23756;11363832;café  - ;salao_produtos;314505
23756;11363832;água bona font - ;salao_produtos;278954
23756;11363832;ruffles churrasco - ;salao_produtos;540583
23756;11365409;corte infantil;salao_servicos;267952
23756;11365431;combo cabelo + barba;salao_servicos;267964
23756;11365714;combo cabelo + barba;salao_servicos;267964
23756;11365714;limpeza de pele;salao_servicos;432182
23756;11368724;combo cabelo + barba;salao_servicos;267964
23756;11369022;corte masculino;salao_servicos;267773
23756;11373188;corte masculino;salao_servicos;267773
23756;11373575;corte masculino;salao_servicos;267773
23756;11373575;limpeza de pele;salao_servicos;432182
23756;11373575;shampoo cerveja 170ml - ;salao_produtos;395869
23756;11374582;combo cabelo + barba;salao_servicos;267964
23756;11374582;limpeza de pele;salao_servicos;432182
23756;11374582;shampoo cerveja 170ml - ;salao_produtos;395869
23756;11375682;combo cabelo + barba;salao_servicos;267964
23756;11378066;combo cabelo + barba;salao_servicos;267964
23756;11378066;coca cola mini - ;salao_produtos;278987
23756;11382179;corte masculino;salao_servicos;267773
23756;11382179;chopp  - ;salao_produtos;300216
23756;11383168;combo máquina + barba;salao_servicos;268239
23756;11383168;depilação nariz e orellha;salao_servicos;402607
23756;11383168;promoção 4 barba e cabelo (+ 2 depilações);salao_servicos;483582
23756;11383780;corte masculino;salao_servicos;267773
23756;11384357;combo cabelo + barba;salao_servicos;267964
23756;11384357;balm midtown 150ml - ;salao_produtos;483172
23756;11386237;corte masculino;salao_servicos;267773
23756;11386287;kent blue box - ;salao_produtos;297151
23756;11386940;corte infantil;salao_servicos;267952
23756;11387171;combo cabelo + barba;salao_servicos;267964
23756;11387916;red bull - tropical (amarelo) - ;salao_produtos;279004
23756;11387916;isqueiro - ;salao_produtos;401474
23756;11388504;corte masculino;salao_servicos;267773
23756;11388514;combo cabelo + barba;salao_servicos;267964
23756;11388514;água bona font - ;salao_produtos;278954
23756;11388528;corte masculino;salao_servicos;267773
23756;11388534;corte masculino;salao_servicos;267773
23756;11388534;limpeza de pele;salao_servicos;432182
23756;11388534;sobrancelha;salao_servicos;267962
23756;11389559;corte masculino;salao_servicos;267773
23756;11389559;água bona font - ;salao_produtos;278954
23756;11389559;chopp  - ;salao_produtos;300216
23756;11389559;pomada modeladora  - azul - 5600304011082;salao_produtos;275125
23756;11389619;barba desenhada;salao_servicos;267938
23756;11389619;corte infantil;salao_servicos;267952
23756;11389619;chopp  - ;salao_produtos;300216
23756;11389619;chopp  - ;salao_produtos;300216
23756;11389619;água bona font - ;salao_produtos;278954
23756;11389619;ruffles - ;salao_produtos;510192
23756;11389619;cebolitos - ;salao_produtos;510187
23756;11389678;corte infantil;salao_servicos;267952
23756;11389678;cebolitos - ;salao_produtos;510187
23756;11389706;corte infantil;salao_servicos;267952
23756;11389831;corte masculino;salao_servicos;267773
23756;11389831;água bona font - ;salao_produtos;278954
23756;11389831;red bull - sem açúcar - ;salao_produtos;297758
23756;11389831;cebolitos - ;salao_produtos;510187
23756;11390083;corte masculino;salao_servicos;267773
23756;11390083;café  - ;salao_produtos;314505
23756;11390083;água bona font - ;salao_produtos;278954
23756;11390104;corte masculino;salao_servicos;267773
23756;11390221;combo cabelo + barba;salao_servicos;267964
23756;11390373;corte masculino;salao_servicos;267773
23756;11390570;combo cabelo + barba;salao_servicos;267964
23756;11390713;corona 355 ml - long neck - ;salao_produtos;278997
23756;11390771;chopp dobro (seg a sexta 19h as 21) - ;salao_produtos;404382
23756;11390771;cerveja stella artois pale lager 275ml - ;salao_produtos;628156
23756;11390861;corte masculino;salao_servicos;267773
23756;11390879;kent blue maço - ;salao_produtos;297153
23756;11390888;kent blue box - ;salao_produtos;297151
23756;11390888;kent blue maço - ;salao_produtos;297153
23783;11393561;corte;salao_servicos;267703
23783;11393561;barba;salao_servicos;268667
23783;11393587;corte;salao_servicos;267703
23783;11393592;corte;salao_servicos;267703
23783;11393606;corte;salao_servicos;267703
23783;11393621;corte;salao_servicos;267703
23783;11393641;corte;salao_servicos;267703
23783;11393641;barbaterapia;salao_servicos;268668
23783;11393641;lavagem especial;salao_servicos;391249
23783;11393641;hidratação;salao_servicos;484078
23783;11393680;corte;salao_servicos;267703
23783;11393699;corte;salao_servicos;267703
23810;11350368;barba completa;salao_servicos;268109
23810;11351937;corte tesoura;salao_servicos;268108
23810;11352924;corte tesoura;salao_servicos;268108
23810;11353779;corte tesoura;salao_servicos;268108
23810;11357128;corte tesoura;salao_servicos;268108
23810;11358277;corte tesoura;salao_servicos;268108
23810;11360605;corte infantil;salao_servicos;445886
23810;11360747;barba completa;salao_servicos;268109
23810;11362602;barba completa;salao_servicos;268109
23810;11362622;corte tesoura;salao_servicos;268108
23810;11362656;corte maquina;salao_servicos;305408
23810;11362656;balsamo macho-landia formula 92 - ;salao_produtos;446454
23810;11362656;balm para barba - ;salao_produtos;296963
23810;11364153;corte tesoura;salao_servicos;268108
23810;11364277;corte tesoura;salao_servicos;268108
23810;11366156;corte tesoura;salao_servicos;268108
23810;11367571;corte tesoura + barba;salao_servicos;268107
23810;11368806;corte maquina + barba;salao_servicos;305409
23810;11373600;barba completa;salao_servicos;268109
23810;11374994;corte tesoura + barba;salao_servicos;268107
23810;11378609;barba completa;salao_servicos;268109
23810;11378722;corte tesoura;salao_servicos;268108
23810;11378797;corte tesoura;salao_servicos;268108
23810;11378828;corte tesoura;salao_servicos;268108
23810;11379155;corte tesoura + barba;salao_servicos;268107
23810;11379193;corte tesoura;salao_servicos;268108
23810;11381741;corte tesoura;salao_servicos;268108
23810;11385846;barba completa;salao_servicos;268109
23810;11385938;corte tesoura;salao_servicos;268108
23810;11385938;sobrancelha;salao_servicos;287280
23810;11385993;corte tesoura;salao_servicos;268108
23810;11387081;corte tesoura + barba;salao_servicos;268107
23810;11387081;sobrancelha;salao_servicos;287280
24017;11344181;corte;salao_servicos;271356
24017;11344911;corte;salao_servicos;271356
24017;11345416;corte e barba ;salao_servicos;299666
24017;11345695;corte;salao_servicos;271356
24017;11346541;corte;salao_servicos;271356
24017;11347643;corte;salao_servicos;271356
24017;11349253;corte;salao_servicos;271356
24017;11349810;corte;salao_servicos;271356
24017;11351640;corte;salao_servicos;271356
24017;11353188;corte;salao_servicos;271356
24017;11356237;corte e barba ;salao_servicos;299666
24017;11356648;corte;salao_servicos;271356
24017;11365478;corte;salao_servicos;271356
24017;11366601;corte;salao_servicos;271356
24017;11366685;corte;salao_servicos;271356
24017;11367259;corte e barba ;salao_servicos;299666
24017;11368295;corte e barba ;salao_servicos;299666
24017;11368518;corte e barba ;salao_servicos;299666
24017;11369193;corte;salao_servicos;271356
24017;11370330;corte;salao_servicos;271356
24017;11372706;corte;salao_servicos;271356
24017;11373067;corte;salao_servicos;271356
24017;11373197;corte e barba ;salao_servicos;299666
24017;11375428;corte;salao_servicos;271356
24017;11378488;corte;salao_servicos;271356
24017;11380223;corte;salao_servicos;271356
24017;11380223;corte;salao_servicos;271356
24017;11380223;suco yulo - ;salao_produtos;634145
24017;11380738;corte;salao_servicos;271356
24017;11381330;corte;salao_servicos;271356
24017;11382831;corte;salao_servicos;271356
24017;11383252;corte e barba ;salao_servicos;299666
24017;11384658;corte;salao_servicos;271356
24017;11386961;corte e barba ;salao_servicos;299666
24017;11387739;corte;salao_servicos;271356
24017;11388799;corte;salao_servicos;271356
24017;11389460;corte e barba ;salao_servicos;299666
24017;11389934;corte;salao_servicos;271356
24017;11390029;corte;salao_servicos;271356
24017;11390271;corte;salao_servicos;271356
24065;11344935;corte fade;salao_servicos;272626
24065;11344935;design de barba;salao_servicos;272663
24065;11344935;oleo hidratante para barba e bigode - ;salao_produtos;527041
24065;11345055;corte tradicional;salao_servicos;271834
24065;11345189;hidratação;salao_servicos;272702
24065;11345189;mão e pé;salao_servicos;272710
24065;11345223;corte tradicional;salao_servicos;271834
24065;11345753;barba na toalha quente;salao_servicos;272662
24065;11345753;agua sem gás - ;salao_produtos;301546
24065;11346198;design de barba;salao_servicos;272663
24065;11346198;corte fade;salao_servicos;272626
24065;11346836;corte tradicional;salao_servicos;271834
24065;11347030;corte tradicional;salao_servicos;271834
24065;11348132;corte infantil;salao_servicos;272631
24065;11348365;corte tradicional;salao_servicos;271834
24065;11348430;corte fade;salao_servicos;272626
24065;11349098;corte fade;salao_servicos;272626
24065;11349463;corte fade;salao_servicos;272626
24065;11349493;corte tradicional;salao_servicos;271834
24065;11349493;mão e pé;salao_servicos;272710
24065;11350897;corte infantil;salao_servicos;272631
24065;11352123;corte tradicional;salao_servicos;271834
24065;11352492;corte fade;salao_servicos;272626
24065;11352712;corte tradicional;salao_servicos;271834
24065;11353917;corte tradicional;salao_servicos;271834
24065;11358454;corte tradicional;salao_servicos;271834
24065;11360501;corte fade;salao_servicos;272626
24065;11361330;corte tradicional;salao_servicos;271834
24065;11364071;pomada teia efeito matte 57 - ;salao_produtos;402547
24065;11364071;corte fade;salao_servicos;272626
24065;11365815;corte tradicional;salao_servicos;271834
24065;11366457;corte fade;salao_servicos;272626
24065;11366457;design de barba;salao_servicos;272663
24065;11366966;corte tradicional;salao_servicos;271834
24065;11367069;corte fade;salao_servicos;272626
24065;11367186;corte tradicional;salao_servicos;271834
24065;11367186;design de barba;salao_servicos;272663
24065;11367924;barba na toalha quente;salao_servicos;272662
24065;11369232;pulseira p.3993 - ;salao_produtos;301035
24065;11369232;heineken - ;salao_produtos;536909
24065;11369232;corte tradicional;salao_servicos;271834
24065;11369232;corte tradicional;salao_servicos;271834
24065;11369777;corte tradicional;salao_servicos;271834
24065;11369896;heineken - ;salao_produtos;536909
24065;11369896;corte fade;salao_servicos;272626
24065;11369896;barba na toalha quente;salao_servicos;272662
24065;11369896;mão e pé;salao_servicos;272710
24065;11370250;refrigerante - ;salao_produtos;280452
24065;11370250;heineken - ;salao_produtos;536909
24065;11370250;manicure;salao_servicos;272705
24065;11370250;corte tradicional;salao_servicos;271834
24065;11371854;corte tradicional;salao_servicos;271834
24065;11372019;shampoo 2 em 1 vintage men - ;salao_produtos;426147
24065;11372019;heineken - ;salao_produtos;536909
24065;11372019;corte fade;salao_servicos;272626
24065;11372019;design de barba;salao_servicos;272663
24065;11374004;corte fade;salao_servicos;272626
24065;11374004;eisenbahn - ;salao_produtos;280457
24065;11376053;corte fade;salao_servicos;272626
24065;11376712;corte tradicional;salao_servicos;271834
24065;11376817;barba degradê;salao_servicos;467495
24065;11379726;barba degradê;salao_servicos;467495
24065;11380007;corte tradicional;salao_servicos;271834
24065;11380007;manicure;salao_servicos;272705
24065;11380236;penteado;salao_servicos;436334
24065;11380385;barba degradê;salao_servicos;467495
24065;11380657;barba degradê;salao_servicos;467495
24065;11380699;corte tradicional;salao_servicos;271834
24065;11381445;corte tradicional;salao_servicos;271834
24065;11381660;pezinho do cabelo;salao_servicos;272629
24065;11381660;barba tradicional;salao_servicos;272664
24065;11384813;design de barba;salao_servicos;272663
24065;11386078;heineken - ;salao_produtos;536909
24065;11386078;eisenbahn - ;salao_produtos;280457
24065;11387165;corte fade;salao_servicos;272626
24065;11387557;eisenbahn - ;salao_produtos;280457
24119;11349295;corte masculino;salao_servicos;272958
24119;11352716;corte masculino;salao_servicos;272958
24119;11354309;corte + barba;salao_servicos;275418
24119;11357576;barba completa;salao_servicos;275416
24119;11358233;corte masculino;salao_servicos;272958
24119;11360392;corte masculino;salao_servicos;272958
24119;11360981;corte + barba;salao_servicos;275418
24119;11366381;corte infantil;salao_servicos;275414
24119;11366381;corte masculino;salao_servicos;272958
24119;11368227;corte + barba;salao_servicos;275418
24119;11368476;corte masculino;salao_servicos;272958
24119;11368476;refri coca cola - ;salao_produtos;310211
24119;11371996;corte masculino;salao_servicos;272958
24119;11372237;barba completa;salao_servicos;275416
24119;11372405;corte + barba;salao_servicos;275418
24119;11374519;barba completa;salao_servicos;275416
24119;11375073;corte masculino;salao_servicos;272958
24119;11375510;corte masculino;salao_servicos;272958
24119;11376271;barba completa;salao_servicos;275416
24119;11376271;corte contorno - ;salao_servicos;276647
24119;11378988;corte infantil;salao_servicos;275414
24119;11380229;corte masculino;salao_servicos;272958
24119;11381763;corte masculino;salao_servicos;272958
24119;11381763;sobrancelha ;salao_servicos;272951
24119;11381847;corte masculino;salao_servicos;272958
24119;11383642;corte  máquina;salao_servicos;272948
24119;11383642;barba completa;salao_servicos;275416
24119;11383642;corte masculino;salao_servicos;272958
24119;11384335;corte masculino;salao_servicos;272958
24119;11386498;corte masculino;salao_servicos;272958
24119;11387623;corte  máquina;salao_servicos;272948
24156;11355823;corte+barba;salao_servicos;273855
24156;11356596;corte+barba;salao_servicos;273855
24156;11356596;corte masculino;salao_servicos;273436
24156;11356596;corte+barba;salao_servicos;273855
24156;11356596;barba completa;salao_servicos;273630
24156;11356754;corte masculino;salao_servicos;273436
24156;11359283;corte masculino;salao_servicos;273436
24156;11359283;bar - água sem gás - ;salao_produtos;282129
24156;11359392;barba completa;salao_servicos;273630
24156;11359392;corte+barba;salao_servicos;273855
24156;11360025;corte masculino;salao_servicos;273436
24156;11361850;barba completa;salao_servicos;273630
24156;11361850;corte masculino;salao_servicos;273436
24156;11361850;bar - long neck - ;salao_produtos;295848
24156;11362433;corte masculino;salao_servicos;273436
24156;11362760;barba completa;salao_servicos;273630
24156;11369933;corte+barba;salao_servicos;273855
24156;11369933;corte masculino;salao_servicos;273436
24156;11369933;hidratação masculina;salao_servicos;273635
24156;11370091;corte+barba;salao_servicos;273855
24156;11372065;corte masculino;salao_servicos;273436
24156;11372065;bar - long neck - ;salao_produtos;295848
24156;11372423;corte masculino;salao_servicos;273436
24156;11372423;corte+barba;salao_servicos;273855
24156;11372423;bar - long neck - ;salao_produtos;295848
24156;11373055;dr. barba - balm loção barba - ;salao_produtos;406834
24156;11373055;red iron - pomada cloud - ;salao_produtos;406871
24156;11376043;corte+barba;salao_servicos;273855
24156;11376605;corte+barba;salao_servicos;273855
24156;11383512;corte masculino;salao_servicos;273436
24156;11384879;corte+barba;salao_servicos;273855
24156;11388020;corte feminino;salao_servicos;273632
24156;11388020;progressiva masculina nutra hair;salao_servicos;273641
24156;11388033;corte+barba;salao_servicos;273855
24156;11388042;corte+barba;salao_servicos;273855
24211;11379173;corte e barba;salao_servicos;279462
24211;11354340;corte;salao_servicos;274466
24211;11357528;corte;salao_servicos;274466
24211;11357632;cerveja baden baden chocolate - 7898230715466;salao_produtos;425508
24211;11357632;cerveja  heineken 355ml   - 78936683;salao_produtos;304953
24211;11357794;corte;salao_servicos;274466
24211;11357860;corte;salao_servicos;274466
24211;11358691;corte;salao_servicos;274466
24211;11358691;barba;salao_servicos;279457
24211;11358899;barba;salao_servicos;279457
24211;11358967;corte e barba;salao_servicos;279462
24211;11358967;cafe espresso   - null;salao_produtos;304939
24211;11359026;corte e barba;salao_servicos;279462
24211;11359026;agua com gas  - 7896052600724;salao_produtos;304923
24211;11360057;corte;salao_servicos;274466
24211;11360057;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11360361;barba;salao_servicos;279457
24211;11360361;manicure e pedicure;salao_servicos;290897
24211;11360361;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11360907;corte;salao_servicos;274466
24211;11360907;agua com gas  - 7896052600724;salao_produtos;304923
24211;11361395;corte;salao_servicos;274466
24211;11361535;corte e barba;salao_servicos;279462
24211;11361711;corte e barba;salao_servicos;279462
24211;11362217;corte;salao_servicos;274466
24211;11362249;corte e barba;salao_servicos;279462
24211;11362249;h2o limão c/gas - 7892840812423;salao_produtos;600866
24211;11362846;corte;salao_servicos;274466
24211;11364386;barba;salao_servicos;279457
24211;11364788;corte;salao_servicos;274466
24211;11365076;corte;salao_servicos;274466
24211;11365224;corte;salao_servicos;274466
24211;11365585;corte e barba;salao_servicos;279462
24211;11366339;corte;salao_servicos;274466
24211;11366622;corte e barba;salao_servicos;279462
24211;11366811;corte;salao_servicos;274466
24211;11367459;corte e barba;salao_servicos;279462
24211;11367459;guaraná antartica em lata - ;salao_produtos;311666
24211;11367582;corte e barba;salao_servicos;279462
24211;11367582;cerveja coronita 210ml   - 7501064196645;salao_produtos;304995
24211;11367582;cerveja hoegaarden forbidden fruit long neck 330ml  - 5410228141785;salao_produtos;311585
24211;11367699;corte e barba;salao_servicos;279462
24211;11367699;manicure e pedicure;salao_servicos;290897
24211;11368191;corte e barba;salao_servicos;279462
24211;11368738;barba;salao_servicos;279457
24211;11368738;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11369227;corte;salao_servicos;274466
24211;11369543;corte;salao_servicos;274466
24211;11369866;corte e barba;salao_servicos;279462
24211;11369866;cerveja coronita 210ml   - 7501064196645;salao_produtos;304995
24211;11369866;coca  cola  zero lata 310ml  - 7894900701159;salao_produtos;311627
24211;11370660;cerveja coronita 210ml   - 7501064196645;salao_produtos;304995
24211;11370946;corte;salao_servicos;274466
24211;11370946;cerveja coronita 210ml   - 7501064196645;salao_produtos;304995
24211;11370996;corte e barba;salao_servicos;279462
24211;11371272;corte;salao_servicos;274466
24211;11371272;itubaina retro   - 7896052603497;salao_produtos;311672
24211;11371321;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11371321;cafe espresso   - null;salao_produtos;304939
24211;11371508;corte;salao_servicos;274466
24211;11372116;corte e barba;salao_servicos;279462
24211;11372947;corte;salao_servicos;274466
24211;11372947;itubaina retro   - 7896052603497;salao_produtos;311672
24211;11373576;corte;salao_servicos;274466
24211;11374168;corte;salao_servicos;274466
24211;11374397;manicure e pedicure;salao_servicos;290897
24211;11374397;barba;salao_servicos;279457
24211;11374397;cerveja original 355 - 7891991009584;salao_produtos;311599
24211;11374724;corte;salao_servicos;274466
24211;11375641;barba;salao_servicos;279457
24211;11375660;barba;salao_servicos;279457
24211;11375660;manicure e pedicure;salao_servicos;290897
24211;11377243;corte;salao_servicos;274466
24211;11377843;corte;salao_servicos;274466
24211;11377999;corte;salao_servicos;274466
24211;11377999;agua com gas  - 7896052600724;salao_produtos;304923
24211;11377999;barba;salao_servicos;279457
24211;11377999;cafe espresso   - null;salao_produtos;304939
24211;11377999;agua com gas  - 7896052600724;salao_produtos;304923
24211;11378090;corte e barba;salao_servicos;279462
24211;11378090;cerveja  heineken 355ml   - 78936683;salao_produtos;304953
24211;11379580;corte;salao_servicos;274466
24211;11379580;sobrancelha;salao_servicos;274469
24211;11380164;corte;salao_servicos;274466
24211;11380329;corte e barba;salao_servicos;279462
24211;11380329;agua com gas  - 7896052600724;salao_produtos;304923
24211;11381089;corte;salao_servicos;274466
24211;11381268;corte e barba;salao_servicos;279462
24211;11381268;cerveja  heineken 355ml   - 78936683;salao_produtos;304953
24211;11382375;corte;salao_servicos;274466
24211;11382375;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11383120;barba;salao_servicos;279457
24211;11385111;corte;salao_servicos;274466
24211;11385111;cerveja coronita 210ml   - 7501064196645;salao_produtos;304995
24211;11385111;itubaina retro   - 7896052603497;salao_produtos;311672
24211;11385614;corte;salao_servicos;274466
24211;11385614;corte;salao_servicos;274466
24211;11385614;cafe espresso   - null;salao_produtos;304939
24211;11385614;itubaina retro   - 7896052603497;salao_produtos;311672
24211;11386375;corte;salao_servicos;274466
24211;11387001;cerveja  heineken 355ml   - 78936683;salao_produtos;304953
24211;11387435;cerveja  heineken 355ml   - 78936683;salao_produtos;304953
24211;11387529;corte;salao_servicos;274466
24211;11387529;escova;salao_servicos;274467
24211;11387529;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11387815;corte;salao_servicos;274466
24211;11387815;coca  cola  zero lata 310ml  - 7894900701159;salao_produtos;311627
24211;11387878;corte;salao_servicos;274466
24211;11388688;corte e barba;salao_servicos;279462
24211;11388688;corte;salao_servicos;274466
24211;11388688;cerveja coronita 210ml   - 7501064196645;salao_produtos;304995
24211;11388688;manicure e pedicure;salao_servicos;290897
24211;11388865;corte e barba;salao_servicos;279462
24211;11388865;caixinha;caixinha;0
24211;11388923;corte;salao_servicos;274466
24211;11388923;guaraná antartica em lata - ;salao_produtos;311666
24211;11389018;itubaina retro   - 7896052603497;salao_produtos;311672
24211;11389144;corte;salao_servicos;274466
24211;11389334;corte;salao_servicos;274466
24211;11389383;corte;salao_servicos;274466
24211;11389397;corte;salao_servicos;274466
24211;11389402;barba;salao_servicos;279457
24211;11389402;coca  cola  zero lata 310ml  - 7894900701159;salao_produtos;311627
24211;11389437;corte;salao_servicos;274466
24211;11389895;corte e barba;salao_servicos;279462
24211;11390038;corte e barba;salao_servicos;279462
24211;11390109;agua  sem gas - 7896052600731;salao_produtos;304922
24211;11390365;corte;salao_servicos;274466
24211;11390378;corte e barba;salao_servicos;279462
24211;11390467;barba;salao_servicos;279457
24211;11390480;corte;salao_servicos;274466
24211;11390780;barba;salao_servicos;279457
24211;11390791;corte;salao_servicos;274466
24211;11390822;corte e barba;salao_servicos;279462
24211;11390871;barba;salao_servicos;279457
24211;11390911;barba;salao_servicos;279457
24211;11390927;corte;salao_servicos;274466
24236;11351724;corte com máquina + barba completa;salao_servicos;472566
24236;11390743;corte com máquina + barba completa;salao_servicos;472566
24236;11351033;barba completa;salao_servicos;275012
24236;11351033;caixinha;caixinha;0
24236;11356956;corte masculino;salao_servicos;275030
24236;11358144;corte masculino;salao_servicos;275030
24236;11359074;corte masculino;salao_servicos;275030
24236;11362716;botox capilar;salao_servicos;275034
24236;11363450;corte masculino;salao_servicos;275030
24236;11363556;cabelo + barba;salao_servicos;275035
24236;11365842;barba completa;salao_servicos;275012
24236;11367495;corte masculino;salao_servicos;275030
24236;11367713;corte masculino;salao_servicos;275030
24236;11367816;corte infantil;salao_servicos;275014
24236;11369042;corte masculino;salao_servicos;275030
24236;11370544;corte masculino;salao_servicos;275030
24236;11371170;corte infantil;salao_servicos;275014
24236;11371330;corte masculino;salao_servicos;275030
24236;11372932;cabelo + barba;salao_servicos;275035
24236;11372932;caixinha;caixinha;0
24236;11374202;corte infantil;salao_servicos;275014
24236;11376448;corte masculino;salao_servicos;275030
24236;11377918;barba completa;salao_servicos;275012
24236;11377955;barba completa;salao_servicos;275012
24236;11378103;corte masculino;salao_servicos;275030
24236;11380227;cabelo + barba;salao_servicos;275035
24236;11381015;corte masculino;salao_servicos;275030
24236;11382656;corte com máquina + barba completa;salao_servicos;472566
24236;11382671;corte masculino;salao_servicos;275030
24236;11382787;corte masculino;salao_servicos;275030
24236;11385284;corte masculino;salao_servicos;275030
24236;11386327;barba completa;salao_servicos;275012
